ID,Label,Label_Confidence
818749569,Neutral,0.6646
348588872,Neutral,0.6627
670927019,Negative,0.3362
142121980,Negative,0.3399
497992627,Positive,0.6674
230989122,Negative,1.0
644240897,Positive,0.339
872960159,Positive,1.0
556597529,Positive,0.5185
112372878,Positive,1.0
769043328,Positive,1.0
443944755,Positive,0.6729999999999999
360535957,Positive,1.0
246784565,Negative,0.6671
770364463,Neutral,0.3359
885424909,Highly negative,0.6383
129645462,Positive,0.6693
622664803,Negative,0.6703
885917671,Neutral,0.6572
897292091,Negative,0.3373
436739263,Positive,0.6659999999999999
913837683,Positive,1.0
857743801,Positive,1.0
692115373,Positive,0.6718
872756437,Positive,1.0
363876650,Negative,1.0
714582530,Positive,0.6622
402379493,Highly positive,0.6684
826810131,Positive,0.6725
248561133,Positive,1.0
379114201,Negative,1.0
866930146,Positive,0.6659999999999999
812171665,Positive,1.0
785748057,Highly negative,0.6602
536871599,Highly negative,0.6801
954110849,Neutral,0.6715
766486536,Positive,1.0
419318604,Positive,0.6577
776819291,Positive,0.3346
314056383,Positive,1.0
624151958,Neutral,0.3361
565706936,Positive,0.5569
583899683,Neutral,0.6619
373045929,Neutral,0.6681
378470786,Positive,0.8014
513354047,Positive,0.6653
891032268,Negative,0.6624
659695767,Negative,0.659
477320683,Neutral,0.6735
657021035,Positive,0.6677
837210436,Positive,0.6715
975951585,Positive,0.6669
948640213,Positive,0.6679999999999999
946160226,Positive,1.0
411456869,Neutral,0.6654
743227500,Positive,1.0
897398017,Negative,0.6659
199240181,Positive,0.672
479011690,Positive,0.6613
906221321,Positive,0.6688
943998154,Neutral,0.6676
661894708,Negative,0.6618
313635220,Neutral,0.6645
317733626,Highly positive,0.6653
419794343,Negative,0.6698
489759560,Positive,0.6649
689944184,Positive,1.0
801745811,Positive,0.6699
164370453,Positive,0.6581
628641778,Positive,0.3384
254124510,Positive,1.0
979769628,Positive,0.34
888330620,Neutral,0.6745
166672540,Neutral,0.6651
873896236,Negative,1.0
121702657,Positive,1.0
556508268,Positive,0.6626
251700853,Highly positive,0.6675
395385619,Positive,1.0
948312043,Highly positive,0.3435
260320126,Positive,1.0
688390361,Positive,0.7617
641718806,Negative,0.3388
764387897,Positive,0.6635
431522330,Positive,0.5953
794056314,Positive,0.6612
680660362,Positive,1.0
395497768,Highly negative,0.3353
923451622,Positive,0.6683
639707607,Neutral,0.6736
466666476,Positive,0.6632
760167513,Positive,1.0
276175830,Neutral,0.6695
866461625,Neutral,0.6606
315372462,Positive,1.0
750720768,Negative,1.0
644221772,Neutral,0.664
400200669,Negative,0.6661
284768054,Positive,1.0
153272988,Positive,0.6732
925318695,Neutral,0.6719
580748228,Highly negative,0.5212
132687016,Positive,0.6787
561065586,Positive,1.0
458706623,Positive,1.0
878160374,Neutral,0.665
657312097,Negative,0.6653
382095357,Positive,1.0
571523566,Positive,0.6706
937992720,Highly positive,0.3392
645771792,Positive,1.0
625485104,Positive,1.0
973164473,Positive,0.6688
576854368,Neutral,0.6688
613025979,Positive,0.6735
853706142,Positive,0.6648
552784344,Positive,0.6711
133579412,Neutral,0.6708
780181495,Positive,0.3349
878713383,Positive,0.6652
994421205,Positive,0.6638
345025789,Positive,1.0
288761789,Positive,0.6696
876287600,Positive,1.0
314103034,Positive,0.6664
240920250,Positive,0.6672
391261778,Positive,0.6681
968670973,Positive,0.6637
636684477,Neutral,0.66
321400718,Positive,1.0
751018972,Positive,0.6716
860739021,Neutral,0.6603
703249137,Positive,1.0
629685965,Positive,1.0
162965013,Negative,0.6761
529764991,Positive,1.0
668828476,Positive,0.7224
357904597,Neutral,0.3355
204462670,Positive,1.0
984853050,Positive,0.6798
602878357,Neutral,0.6619
671599881,Positive,1.0
528550772,Positive,1.0
580813294,Highly positive,0.6809
399235721,Positive,0.6716
663729502,Positive,0.6692
407087484,Highly positive,0.3372
847550622,Positive,1.0
708657111,Positive,0.6757
757865418,Positive,0.6626
587074229,Positive,0.6698
386551992,Positive,0.6641
363433372,Positive,1.0
608313315,Positive,0.6638
534659007,Neutral,0.6634
611236643,Positive,1.0
205305246,Positive,0.6774
537707087,Positive,1.0
542427519,Highly negative,0.6605
450923929,Positive,0.6806
826280758,Positive,0.6629999999999999
468594088,Positive,1.0
425939331,Positive,0.6664
662020551,Neutral,0.6635
125486561,Positive,0.6647
188690013,Positive,0.6654
260145681,Highly negative,0.7201
605574761,Neutral,1.0
743839252,Neutral,0.6599
205068782,Neutral,0.6669
846610673,Positive,0.6634
474727327,Positive,1.0
808174188,Positive,1.0
593627586,Positive,0.6654
643532438,Positive,1.0
676713021,Neutral,0.6628
816192965,Negative,1.0
252400552,Positive,1.0
561484087,Neutral,0.3372
405296754,Positive,0.6619
757898611,Neutral,0.6735
199459610,Positive,0.3424
508968827,Positive,0.3355
141211424,Negative,0.6695
683064497,Neutral,0.6692
291375328,Positive,1.0
227119154,Neutral,0.6652
865083036,Positive,0.6629999999999999
120604611,Positive,0.6609
419140826,Positive,1.0
783367892,Positive,1.0
242652065,Neutral,0.6667
627295322,Positive,0.6679999999999999
274368126,Positive,0.6627
322754056,Positive,1.0
201406311,Negative,0.6654
384273309,Positive,0.6604
172110885,Negative,0.6727
322052741,Highly positive,0.6604
135497968,Positive,1.0
928951092,Positive,1.0
856938614,Positive,1.0
122591863,Highly positive,0.6638
735368855,Positive,1.0
185088737,Neutral,0.6608
292110370,Positive,0.6684
613894066,Positive,0.6815
137974666,Neutral,0.6684
286202417,Positive,0.6712
978080634,Positive,0.6755
468728999,Positive,1.0
990790610,Positive,0.6662
430838500,Positive,0.6613
394812268,Positive,1.0
824858082,Neutral,1.0
153238789,Positive,1.0
521678667,Positive,0.6688
357173206,Positive,1.0
443529060,Positive,0.6794
571419939,Positive,1.0
614501612,Positive,0.6668
630424092,Negative,0.3382
828676875,Positive,0.6808
120594313,Neutral,0.6535
183182355,Positive,0.6679999999999999
557895629,Positive,0.6644
636491334,Positive,0.6693
363019608,Negative,1.0
387697856,Positive,0.6829999999999999
328157211,Positive,0.6678
831227053,Positive,0.6729999999999999
252302603,Positive,1.0
585645865,Neutral,0.6646
194316255,Neutral,0.665
990465602,Positive,1.0
492964420,Positive,1.0
772117817,Neutral,0.6624
631343143,Positive,0.6668
274600980,Positive,1.0
330532222,Positive,1.0
112072696,Positive,0.6731
879568913,Negative,0.3371
417372041,Positive,0.6655
350475143,Positive,0.337
164147382,Positive,1.0
282705285,Neutral,1.0
241305609,Positive,0.3426
172735272,Positive,1.0
638106247,Positive,0.6687
404140089,Positive,1.0
230672276,Neutral,0.6697
791687093,Positive,0.6973
281264996,Positive,0.6727
421442694,Positive,1.0
645830698,Negative,0.6648
324316709,Positive,1.0
434884848,Negative,0.6644
460333760,Highly positive,0.6661
316476774,Negative,0.6659999999999999
441341071,Positive,0.675
417474098,Neutral,0.6638
540754748,Neutral,0.6673
412064345,Positive,0.6702
784538907,Positive,1.0
582785320,Positive,0.6709999999999999
461776220,Positive,1.0
808687496,Positive,0.6679
832019711,Negative,0.3381
512808565,Positive,0.6708
914195389,Highly positive,0.5215
982140286,Positive,1.0
471220279,Positive,0.6607
333655337,Positive,0.6685
421537186,Neutral,0.3369
997430247,Positive,1.0
633472912,Positive,0.6823
331043818,Positive,1.0
464781853,Positive,0.8871
256135182,Positive,1.0
293949899,Positive,1.0
252549196,Highly positive,0.6627
972500585,Positive,0.3392
963324078,Positive,1.0
968758035,Positive,1.0
907592941,Positive,1.0
582796691,Positive,0.3376
611566401,Positive,0.6627
402460396,Negative,0.3414
482747400,Neutral,0.3352
802667461,Positive,1.0
995696162,Neutral,0.6674
194446268,Positive,0.6809999999999999
867545583,Positive,1.0
612123153,Neutral,0.3385
864664475,Negative,0.3368
501461339,Positive,1.0
228826381,Positive,1.0
630889412,Negative,0.6618
352800131,Neutral,0.6698
871339951,Positive,1.0
663027959,Negative,0.6359
383980496,Positive,0.6684
970688353,Neutral,0.337
542721498,Negative,0.6604
433868190,Positive,0.6623
984056823,Positive,0.6594
417578186,Positive,0.665
883182747,Neutral,1.0
313163977,Negative,0.6789
365844499,Positive,1.0
828477942,Positive,0.6582
730176719,Positive,1.0
571751163,Neutral,0.6548
592511669,Positive,0.5587
751843700,Positive,0.6705
282876683,Negative,1.0
905228180,Positive,0.6691
299375186,Positive,1.0
839075524,Neutral,0.6565
116659871,Positive,0.6659999999999999
482974805,Positive,1.0
671897821,Negative,0.6659
392759980,Positive,0.6598
859450224,Positive,0.6647
664783601,Positive,1.0
794559006,Negative,0.5542
687182277,Negative,1.0
263652699,Positive,0.6786
866862275,Negative,0.3428
940345876,Positive,0.6757
214584885,Positive,0.3375
128330992,Positive,0.6731
688198733,Positive,0.6763
432776219,Positive,1.0
728866120,Positive,0.3364
386963783,Neutral,0.6621
721501200,Positive,1.0
414203533,Positive,0.672
458962646,Negative,0.6729999999999999
289155613,Neutral,0.3358
774525615,Positive,1.0
844221854,Positive,1.0
154159643,Positive,0.336
427825207,Neutral,0.665
874977746,Highly positive,0.3397
844747289,Positive,0.6745
379297982,Highly positive,0.3399
952208370,Positive,1.0
546670026,Negative,0.3357
466393722,Positive,0.6526
211335170,Positive,0.6705
622626550,Neutral,0.665
504054436,Positive,0.6758
290281129,Positive,0.6647
514823106,Positive,0.6616
508826149,Positive,1.0
637581795,Positive,1.0
809766832,Positive,0.6725
723765651,Positive,0.6692
332015993,Neutral,0.6526
743587043,Positive,1.0
758720448,Neutral,0.665
463554960,Positive,1.0
743803652,Positive,0.6699
747029759,Positive,1.0
908303994,Positive,0.659
706187283,Positive,1.0
149998140,Neutral,0.6651
709468553,Negative,0.6605
115202676,Negative,0.6754
572280276,Positive,1.0
355389164,Neutral,0.6797
758095418,Neutral,1.0
697551373,Positive,0.6639
943704947,Highly negative,1.0
730254449,Negative,1.0
665374110,Positive,0.682
866829984,Neutral,0.6673
780774477,Positive,1.0
993509881,Positive,0.6679
222845018,Neutral,0.3345
427840613,Neutral,0.3387
809873986,Positive,0.6644
603118149,Positive,1.0
274541938,Positive,1.0
369117513,Positive,0.6642
784341179,Negative,0.6712
585472002,Positive,1.0
553538031,Positive,1.0
470651374,Negative,1.0
467482511,Positive,0.6637
894700117,Positive,0.3385
209626644,Positive,0.6646
550309824,Highly positive,0.6723
401362015,Positive,0.6684
366170653,Positive,0.6655
451066732,Positive,1.0
553848518,Negative,0.6654
165031327,Positive,1.0
608065885,Neutral,0.664
949229080,Positive,0.6663
820454024,Positive,1.0
657634919,Positive,1.0
314651818,Positive,0.6674
211375318,Neutral,0.3368
723583486,Positive,0.7583
486129889,Positive,0.3368
480464496,Highly positive,0.667
795526944,Positive,1.0
163797851,Negative,0.6631
442648166,Neutral,0.3343
853937659,Neutral,0.6629999999999999
732907068,Positive,1.0
263686405,Negative,0.6634
411567147,Positive,1.0
888740017,Neutral,0.6681
802238887,Positive,1.0
723783504,Positive,0.6648
400248620,Positive,1.0
213175336,Highly positive,0.6687
903760539,Positive,0.6695
212327036,Negative,0.6663
953649668,Neutral,0.6664
144917421,Positive,0.6687
418952114,Positive,1.0
464501952,Positive,1.0
755610193,Positive,1.0
203641207,Positive,0.6713
785718105,Positive,0.6721
648552939,Positive,1.0
942847642,Highly negative,0.677
898450768,Positive,0.6698
665662652,Positive,0.6819
237949935,Positive,1.0
166871035,Positive,0.6874
792963106,Highly negative,0.3371
208218446,Positive,1.0
445170439,Positive,1.0
840501397,Positive,0.6749
718716135,Positive,1.0
471479176,Positive,0.336
812502710,Neutral,0.6643
431281254,Positive,1.0
514250187,Positive,1.0
902612125,Positive,0.669
276075681,Neutral,0.6565
630817692,Positive,0.6811
349479970,Positive,0.3387
955454942,Negative,0.6614
591365048,Highly negative,0.5216
421085070,Neutral,1.0
766849810,Positive,1.0
142003278,Neutral,0.67
931317163,Positive,0.6744
277723263,Neutral,1.0
387092710,Positive,1.0
627395701,Neutral,0.6547
537993518,Positive,0.6721
746328686,Neutral,0.334
966178875,Positive,0.6648
219676695,Negative,0.7591
658879036,Positive,0.6704
914176029,Positive,0.6669
748273745,Negative,0.3353
963057410,Negative,1.0
961856779,Positive,1.0
482588006,Positive,1.0
659377502,Highly positive,0.6647
245119389,Positive,1.0
493983764,Neutral,0.6618
878117210,Negative,0.5211
646333212,Positive,1.0
171213581,Highly negative,0.6812
839178005,Positive,1.0
686279317,Neutral,1.0
418814681,Positive,1.0
931008952,Positive,0.6655
754237856,Positive,0.6652
541381386,Positive,0.6631
139118012,Positive,0.6684
275387610,Positive,1.0
752559956,Positive,1.0
191868179,Positive,0.6649
827597977,Positive,0.6669
155855767,Positive,0.6679999999999999
623488897,Neutral,1.0
258542896,Positive,1.0
274509770,Negative,0.3387
388843363,Neutral,0.6669
943608918,Positive,1.0
711836593,Negative,0.6765
438158864,Negative,0.6727
421614975,Positive,1.0
435435820,Positive,0.6714
117225803,Positive,1.0
893718073,Positive,0.6659
520635041,Positive,1.0
330152882,Negative,0.6684
462961513,Neutral,0.3384
912033651,Positive,1.0
347954033,Positive,0.667
213796603,Positive,0.6714
936584115,Negative,0.6716
363930486,Positive,0.6706
391954029,Positive,1.0
365670918,Neutral,1.0
257701418,Positive,0.6743
404770598,Positive,0.6927
152687454,Positive,0.6661
747800921,Neutral,0.6614
301842733,Neutral,0.6636
154832416,Positive,0.6723
418789537,Neutral,0.6662
982434624,Negative,0.7027
625953230,Neutral,0.6609999999999999
294560836,Positive,1.0
777652546,Positive,0.3366
423022403,Positive,0.6701
533806215,Positive,1.0
204527308,Highly positive,0.674
292033036,Positive,0.6643
982259687,Neutral,0.6711
400435678,Positive,1.0
706250627,Positive,0.6709999999999999
533642099,Positive,0.3416
617027663,Positive,1.0
667932172,Highly negative,0.6633
991939004,Positive,1.0
138517759,Positive,1.0
967104469,Positive,1.0
343497586,Negative,0.3352
336401224,Positive,1.0
377177157,Positive,0.6654
564989154,Negative,1.0
415745436,Positive,1.0
435204474,Neutral,0.6641
369875719,Negative,0.6714
465295105,Positive,1.0
485238110,Negative,0.6603
690302666,Positive,0.6675
925811655,Negative,1.0
626788797,Positive,0.6728
579381982,Neutral,0.6638
587314261,Negative,0.6604
865349737,Positive,0.6586
271206621,Neutral,0.6623
678574895,Negative,0.6712
802064817,Positive,0.6649
561262672,Positive,1.0
682765025,Positive,0.6641
229063148,Positive,0.6704
580365978,Positive,0.6764
917850015,Positive,0.6777
549507650,Negative,1.0
759146852,Negative,1.0
893661274,Highly negative,0.3378
343350360,Positive,0.6737
387043242,Positive,0.3383
854099592,Positive,1.0
162831131,Positive,1.0
168634944,Positive,1.0
631062849,Positive,1.0
541696515,Positive,1.0
839190192,Positive,1.0
754830603,Negative,0.3391
309287325,Negative,0.6692
363047880,Positive,0.6682
568869885,Positive,0.6718
161362873,Positive,0.6743
558471875,Positive,1.0
838043376,Neutral,0.6693
327173355,Positive,1.0
953931833,Positive,0.3416
712181859,Positive,1.0
764482220,Neutral,0.6736
593476963,Positive,1.0
667435906,Neutral,0.6598
249400611,Positive,1.0
286111874,Positive,1.0
909872824,Negative,0.6788
638624039,Highly positive,0.3343
924074456,Positive,1.0
925082758,Neutral,0.6745
588236464,Positive,0.3411
535416116,Neutral,1.0
704108612,Negative,0.3368
358683671,Positive,0.6675
842771770,Positive,0.6709999999999999
549006612,Positive,1.0
141962043,Positive,1.0
772247230,Negative,1.0
958808722,Positive,0.6607
510668904,Positive,0.6776
883897065,Positive,0.6778
155764268,Positive,1.0
787961260,Neutral,0.3361
420393582,Negative,1.0
429840391,Negative,0.6764
455984777,Positive,1.0
422653905,Positive,0.6811
255343651,Positive,0.679
884640410,Positive,0.3407
127542454,Negative,0.6621
580595833,Neutral,0.6602
999819842,Positive,1.0
823888228,Neutral,0.657
912863134,Neutral,0.6729999999999999
228958645,Positive,0.6838
538385978,Neutral,0.664
177477311,Positive,0.6759999999999999
506535323,Negative,0.6672
793021241,Negative,0.6552
563914977,Positive,1.0
713415307,Positive,1.0
958775651,Negative,0.3374
845789170,Positive,0.6715
381489243,Positive,1.0
826385053,Positive,1.0
171738386,Positive,0.3364
602905714,Positive,0.669
484970849,Positive,0.6709
551552069,Highly positive,0.3358
587370877,Neutral,0.6654
193408095,Negative,1.0
625422164,Positive,0.6652
957332433,Positive,1.0
836280703,Positive,0.3368
287582088,Negative,0.3367
546033422,Positive,1.0
183436507,Positive,0.6583
161981568,Positive,1.0
753227015,Positive,0.6669
503173537,Positive,0.6617
200245263,Highly negative,0.7589
313969770,Negative,0.3375
256157043,Positive,1.0
137956382,Positive,0.6649
431496794,Positive,0.3366
402962489,Positive,0.6657
934650187,Negative,1.0
605769451,Positive,1.0
184426685,Positive,1.0
554807475,Positive,1.0
142645484,Positive,0.6679999999999999
513548398,Neutral,0.664
324164366,Negative,0.6723
634734081,Highly positive,0.6672
195136447,Positive,0.6677
692785637,Positive,0.6615
836714738,Positive,1.0
188008069,Positive,0.6739
439434966,Negative,1.0
987270393,Positive,0.6676
927184533,Negative,0.6668
744856441,Neutral,0.6597
341751331,Positive,0.6646
328750005,Positive,0.6711
209210180,Positive,0.3374
569409905,Positive,0.6421
463484604,Neutral,0.6715
373689704,Positive,0.6621
508138417,Negative,0.6597
715708673,Positive,0.6764
555878366,Neutral,1.0
427284805,Negative,0.3391
497235948,Positive,0.6691
247383243,Positive,1.0
764066053,Negative,0.6679
643895085,Positive,0.6703
412722596,Negative,0.6679999999999999
421609012,Positive,0.6653
996587466,Positive,0.667
968269874,Positive,0.6707
415843395,Positive,0.6678
536872329,Neutral,0.669
299193788,Positive,0.6698
144775054,Positive,1.0
389453087,Positive,0.3358
332249587,Positive,0.6779999999999999
658473021,Positive,0.7993
841830899,Positive,1.0
379494467,Positive,1.0
709875886,Highly positive,0.6702
236098874,Positive,0.6643
283660315,Positive,1.0
